P37059,Estradiol 17-beta-dehydrogenase 2,HSD17B2,306462,L11708,DHB2_HUMAN,,HSD17B2,HGNC:5211,DB13954,21
P37059,Estradiol 17-beta-dehydrogenase 2,HSD17B2,306462,L11708,DHB2_HUMAN,,HSD17B2,HGNC:5211,DB13955,22
P37059,Estradiol 17-beta-dehydrogenase 2,HSD17B2,306462,L11708,DHB2_HUMAN,,HSD17B2,HGNC:5211,DB13956,23
P06737,"Glycogen phosphorylase, liver form",PYGL,183353,M14636,PYGL_HUMAN,1EM6; 1EXV; 1FA9; 1FC0; 1L5Q; 1L5R; 1L5S; 1L7X; 1XOI; 2ATI; 2QLL; 2ZB2; 3CEH; 3CEJ; 3CEM; 3DD1; 3DDS; 3DDW,PYGL,HGNC:9725,DB00114,24
P06737,"Glycogen phosphorylase, liver form",PYGL,183353,M14636,PYGL_HUMAN,1EM6; 1EXV; 1FA9; 1FC0; 1L5Q; 1L5R; 1L5S; 1L7X; 1XOI; 2ATI; 2QLL; 2ZB2; 3CEH; 3CEJ; 3CEM; 3DD1; 3DDS; 3DDW,PYGL,HGNC:9725,DB00131,25
Q13423,"NAD(P) transhydrogenase, mitochondrial",NNT,1110520,U40490,NNTM_HUMAN,1DJL; 1PT9; 1U31,NNT,HGNC:7863,DB00157,26
Q13423,"NAD(P) transhydrogenase, mitochondrial",NNT,1110520,U40490,NNTM_HUMAN,1DJL; 1PT9; 1U31,NNT,HGNC:7863,DB09092,27
P11766,Alcohol dehydrogenase class-3,ADH5,178134,M30471,ADHX_HUMAN,1M6H; 1M6W; 1MA0; 1MC5; 1MP0; 1TEH; 2FZE; 2FZW; 3QJ5,ADH5,HGNC:253,DB00157,28
P11766,Alcohol dehydrogenase class-3,ADH5,178134,M30471,ADHX_HUMAN,1M6H; 1M6W; 1MA0; 1MC5; 1MP0; 1TEH; 2FZE; 2FZW; 3QJ5,ADH5,HGNC:253,DB03017,29
P48728,"Aminomethyltransferase, mitochondrial",AMT,391721,D13811,GCST_HUMAN,1WSR; 1WSV,AMT,HGNC:473,DB00157,30
P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",IDH3A,706839,U07681,IDH3A_HUMAN,,IDH3A,HGNC:5384,DB00157,31
P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",IDH3A,706839,U07681,IDH3A_HUMAN,,IDH3A,HGNC:5384,DB06757,32
P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",IDH3A,706839,U07681,IDH3A_HUMAN,,IDH3A,HGNC:5384,DB09092,33
P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",IDH3A,706839,U07681,IDH3A_HUMAN,,IDH3A,HGNC:5384,DB09130,34
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,5565888,AF129133,CAC1I_HUMAN,,CACNA1I,HGNC:1396,DB00568,35
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,5565888,AF129133,CAC1I_HUMAN,,CACNA1I,HGNC:1396,DB00617,36
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,5565888,AF129133,CAC1I_HUMAN,,CACNA1I,HGNC:1396,DB00661,37
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,5565888,AF129133,CAC1I_HUMAN,,CACNA1I,HGNC:1396,DB00909,38
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,5565888,AF129133,CAC1I_HUMAN,,CACNA1I,HGNC:1396,DB04841,39
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,5565888,AF129133,CAC1I_HUMAN,,CACNA1I,HGNC:1396,DB06152,40
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,5565888,AF129133,CAC1I_HUMAN,,CACNA1I,HGNC:1396,DB09061,41
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,5565888,AF129133,CAC1I_HUMAN,,CACNA1I,HGNC:1396,DB09235,42
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I,CACNA1I,5565888,AF129133,CAC1I_HUMAN,,CACNA1I,HGNC:1396,DB14011,43
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB00201,44
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB00277,45
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB00555,46
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB00640,47
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB00651,48
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB00806,49
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB00824,50
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB00996,51
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB01223,52
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB01303,53
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB01412,54
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB04932,55
P30542,Adenosine receptor A1,ADORA1,256155,S45235,AA1R_HUMAN,,ADORA1,HGNC:262,DB09061,56
P00519,Tyrosine-protein kinase ABL1,ABL1,28237,X16416,ABL1_HUMAN,1AB2; 1ABL; 1AWO; 1BBZ; 1JU5; 1OPL; 1ZZP; 2ABL; 2E2B; 2F4J; 2FO0; 2G1T; 2G2F; 2G2H; 2G2I; 2GQG; 2HIW; 2HYY; 2HZ0; 2HZ4; 2HZI; 2O88; 2V7A; 3CS9; 3EG0; 3EG1; 3EG2; 3EG3; 3EGU; 3K2M; 3PYY; 3QRI; 3QRJ; 3QRK; 3T04; 3UE4; 3UYO; 4J9B; 4J9C; 4J9D; 4J9E; 4J9F; 4J9G; 4J9H; 4J9I; 4JJB; 4JJC; 4JJD; 4TWP; 4WA9; 4XEY,ABL1,HGNC:76,DB00619,57
P00519,Tyrosine-protein kinase ABL1,ABL1,28237,X16416,ABL1_HUMAN,1AB2; 1ABL; 1AWO; 1BBZ; 1JU5; 1OPL; 1ZZP; 2ABL; 2E2B; 2F4J; 2FO0; 2G1T; 2G2F; 2G2H; 2G2I; 2GQG; 2HIW; 2HYY; 2HZ0; 2HZ4; 2HZI; 2O88; 2V7A; 3CS9; 3EG0; 3EG1; 3EG2; 3EG3; 3EGU; 3K2M; 3PYY; 3QRI; 3QRJ; 3QRK; 3T04; 3UE4; 3UYO; 4J9B; 4J9C; 4J9D; 4J9E; 4J9F; 4J9G; 4J9H; 4J9I; 4JJB; 4JJC; 4JJD; 4TWP; 4WA9; 4XEY,ABL1,HGNC:76,DB01254,58
P00519,Tyrosine-protein kinase ABL1,ABL1,28237,X16416,ABL1_HUMAN,1AB2; 1ABL; 1AWO; 1BBZ; 1JU5; 1OPL; 1ZZP; 2ABL; 2E2B; 2F4J; 2FO0; 2G1T; 2G2F; 2G2H; 2G2I; 2GQG; 2HIW; 2HYY; 2HZ0; 2HZ4; 2HZI; 2O88; 2V7A; 3CS9; 3EG0; 3EG1; 3EG2; 3EG3; 3EGU; 3K2M; 3PYY; 3QRI; 3QRJ; 3QRK; 3T04; 3UE4; 3UYO; 4J9B; 4J9C; 4J9D; 4J9E; 4J9F; 4J9G; 4J9H; 4J9I; 4JJB; 4JJC; 4JJD; 4TWP; 4WA9; 4XEY,ABL1,HGNC:76,DB04868,59
P00519,Tyrosine-protein kinase ABL1,ABL1,28237,X16416,ABL1_HUMAN,1AB2; 1ABL; 1AWO; 1BBZ; 1JU5; 1OPL; 1ZZP; 2ABL; 2E2B; 2F4J; 2FO0; 2G1T; 2G2F; 2G2H; 2G2I; 2GQG; 2HIW; 2HYY; 2HZ0; 2HZ4; 2HZI; 2O88; 2V7A; 3CS9; 3EG0; 3EG1; 3EG2; 3EG3; 3EGU; 3K2M; 3PYY; 3QRI; 3QRJ; 3QRK; 3T04; 3UE4; 3UYO; 4J9B; 4J9C; 4J9D; 4J9E; 4J9F; 4J9G; 4J9H; 4J9I; 4JJB; 4JJC; 4JJD; 4TWP; 4WA9; 4XEY,ABL1,HGNC:76,DB06616,60
P00519,Tyrosine-protein kinase ABL1,ABL1,28237,X16416,ABL1_HUMAN,1AB2; 1ABL; 1AWO; 1BBZ; 1JU5; 1OPL; 1ZZP; 2ABL; 2E2B; 2F4J; 2FO0; 2G1T; 2G2F; 2G2H; 2G2I; 2GQG; 2HIW; 2HYY; 2HZ0; 2HZ4; 2HZI; 2O88; 2V7A; 3CS9; 3EG0; 3EG1; 3EG2; 3EG3; 3EGU; 3K2M; 3PYY; 3QRI; 3QRJ; 3QRK; 3T04; 3UE4; 3UYO; 4J9B; 4J9C; 4J9D; 4J9E; 4J9F; 4J9G; 4J9H; 4J9I; 4JJB; 4JJC; 4JJD; 4TWP; 4WA9; 4XEY,ABL1,HGNC:76,DB08896,61
P00519,Tyrosine-protein kinase ABL1,ABL1,28237,X16416,ABL1_HUMAN,1AB2; 1ABL; 1AWO; 1BBZ; 1JU5; 1OPL; 1ZZP; 2ABL; 2E2B; 2F4J; 2FO0; 2G1T; 2G2F; 2G2H; 2G2I; 2GQG; 2HIW; 2HYY; 2HZ0; 2HZ4; 2HZI; 2O88; 2V7A; 3CS9; 3EG0; 3EG1; 3EG2; 3EG3; 3EGU; 3K2M; 3PYY; 3QRI; 3QRJ; 3QRK; 3T04; 3UE4; 3UYO; 4J9B; 4J9C; 4J9D; 4J9E; 4J9F; 4J9G; 4J9H; 4J9I; 4JJB; 4JJC; 4JJD; 4TWP; 4WA9; 4XEY,ABL1,HGNC:76,DB08901,62
P00519,Tyrosine-protein kinase ABL1,ABL1,28237,X16416,ABL1_HUMAN,1AB2; 1ABL; 1AWO; 1BBZ; 1JU5; 1OPL; 1ZZP; 2ABL; 2E2B; 2F4J; 2FO0; 2G1T; 2G2F; 2G2H; 2G2I; 2GQG; 2HIW; 2HYY; 2HZ0; 2HZ4; 2HZI; 2O88; 2V7A; 3CS9; 3EG0; 3EG1; 3EG2; 3EG3; 3EGU; 3K2M; 3PYY; 3QRI; 3QRJ; 3QRK; 3T04; 3UE4; 3UYO; 4J9B; 4J9C; 4J9D; 4J9E; 4J9F; 4J9G; 4J9H; 4J9I; 4JJB; 4JJC; 4JJD; 4TWP; 4WA9; 4XEY,ABL1,HGNC:76,DB12010,63
P00519,Tyrosine-protein kinase ABL1,ABL1,28237,X16416,ABL1_HUMAN,1AB2; 1ABL; 1AWO; 1BBZ; 1JU5; 1OPL; 1ZZP; 2ABL; 2E2B; 2F4J; 2FO0; 2G1T; 2G2F; 2G2H; 2G2I; 2GQG; 2HIW; 2HYY; 2HZ0; 2HZ4; 2HZI; 2O88; 2V7A; 3CS9; 3EG0; 3EG1; 3EG2; 3EG3; 3EGU; 3K2M; 3PYY; 3QRI; 3QRJ; 3QRK; 3T04; 3UE4; 3UYO; 4J9B; 4J9C; 4J9D; 4J9E; 4J9F; 4J9G; 4J9H; 4J9I; 4JJB; 4JJC; 4JJD; 4TWP; 4WA9; 4XEY,ABL1,HGNC:76,DB12267,64
P12319,High affinity immunoglobulin epsilon receptor subunit alpha,FCER1A,31318,X06948,FCERA_HUMAN,1ALS; 1ALT; 1F2Q; 1F6A; 1J86; 1J87; 1J88; 1J89; 1RPQ; 2Y7Q,FCER1A,HGNC:3609,DB00043,65
P12319,High affinity immunoglobulin epsilon receptor subunit alpha,FCER1A,31318,X06948,FCERA_HUMAN,1ALS; 1ALT; 1F2Q; 1F6A; 1J86; 1J87; 1J88; 1J89; 1RPQ; 2Y7Q,FCER1A,HGNC:3609,DB00895,66
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB00055,67
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB00100,68
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB11300,69
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB11571,70
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB11572,71
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB12872,72
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB13133,73
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB13151,74
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB13152,75
P00451,Coagulation factor VIII,F8,182818,M14113,FA8_HUMAN,1CFG; 1D7P; 1FAC; 1IQD; 2R7E; 3CDZ; 3HNB; 3HNY; 3HOB; 3J2Q; 3J2S; 4BDV; 4KI5; 4PT6,F8,HGNC:3546,DB13933,76
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00154,77
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00159,78
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00244,79
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00316,80
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00328,81
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00350,82
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00461,83
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00465,84
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00469,85
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00500,86
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00554,87
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00573,88
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00586,89
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00605,90
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00711,91
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00712,92
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00749,93
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00784,94
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00788,95
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00795,96
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00812,97
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00814,98
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00821,99
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00861,100
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00870,101
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00936,102
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00939,103
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00945,104
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00963,105
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB00991,106
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01009,107
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01014,108
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01050,109
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01283,110
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01397,111
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01399,112
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01401,113
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01419,114
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01435,115
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB01600,116
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB02709,117
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB04552,118
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB04817,119
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB06725,120
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB06736,121
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB06802,122
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB08814,123
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB09212,124
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB09213,125
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB09214,126
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB09216,127
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB09288,128
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB09295,129
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB11071,130
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB11079,131
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB11201,132
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB11323,133
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB13346,134
P23219,Prostaglandin G/H synthase 1,PTGS1,387018,M31822,PGH1_HUMAN,,PTGS1,HGNC:9604,DB13783,135
P21728,D(1A) dopamine receptor,DRD1,30397,X55760,DRD1_HUMAN,1OZ5,DRD1,HGNC:3020,DB00246,136
P21728,D(1A) dopamine receptor,DRD1,30397,X55760,DRD1_HUMAN,1OZ5,DRD1,HGNC:3020,DB00248,137
P21728,D(1A) dopamine receptor,DRD1,30397,X55760,DRD1_HUMAN,1OZ5,DRD1,HGNC:3020,DB00268,138
P21728,D(1A) dopamine receptor,DRD1,30397,X55760,DRD1_HUMAN,1OZ5,DRD1,HGNC:3020,DB00334,139
P21728,D(1A) dopamine receptor,DRD1,30397,X55760,DRD1_HUMAN,1OZ5,DRD1,HGNC:3020,DB00353,140
P21728,D(1A) dopamine receptor,DRD1,30397,X55760,DRD1_HUMAN,1OZ5,DRD1,HGNC:3020,DB00363,141
P21728,D(1A) dopamine receptor,DRD1,30397,X55760,DRD1_HUMAN,1OZ5,DRD1,HGNC:3020,DB00397,142
P21728,D(1A) dopamine receptor,DRD1,30397,X55760,DRD1_HUMAN,1OZ5,DRD1,HGNC:3020,DB00408,143
P21728,D(1A) dopamine receptor,DRD1,30397,X55760,DRD1_HUMAN,1OZ5,DRD1,HGNC:3020,DB00413,144
